clipped_smiles	ID
Cc1oc2ccc(O)cc2c1C([15CH3])=O	EN300-143856
[15CH3]C(=O)C1Cc2cc(Cl)ccc2O1	EN300-14386
[15CH3]C(=O)c1ccc(S(=O)(=O)Cl)o1	EN300-143926
Cn1cc(C([15CH3])=O)cn1	EN300-14395
[15CH3]C(=O)c1cnn(-c2ccccc2)c1	EN300-14398
Cn1nc(Br)c(C([15CH3])=O)n1	EN300-1439991
[15CH3]C(=O)c1cncc2ccc(F)cc12	EN300-1440005
[15CH3]C(=O)c1c(F)ccc2[nH]ncc12	EN300-1440012
CS(=O)Nc1ccc(F)c(C([15CH3])=O)c1	EN300-1440038
CC(C)CC1CC(C)(C([15CH3])=O)OC1=O	EN300-1440079
[15CH3]C(=O)C1(c2ccccc2)CCCN1	EN300-1440099
C[C@@H]1CNC[C@H](C([15CH3])=O)C1	EN300-1440106
Cc1c(C([15CH3])=O)[nH]c2cc(F)ccc12	EN300-1440120
Cn1nc(C2CCC2)cc1C([15CH3])=O	EN300-1440125
C[C@@H](C([15CH3])=O)c1cc(F)cc(F)c1	EN300-1440132
CC(C)(C)C1(C)CC(C([15CH3])=O)C1	EN300-1440133
CN1CC(N2CC(C([15CH3])=O)CC2=O)C1	EN300-1440156
[15CH3]C(=O)c1sccc1CN	EN300-1440160
Cn1ccc(C(C)(C)C([15CH3])=O)n1	EN300-1440162
C[C@H](C([15CH3])=O)c1cc(F)cc(F)c1	EN300-1440181
[15CH3]C(=O)c1cn2cccc(Br)c2n1	EN300-1440251
C[C@@](F)(C([15CH3])=O)c1ccccc1	EN300-1440314
[15CH3]C(=O)C1(S(N)(=O)=O)CCC1	EN300-1440321
Cn1ccnc1CC([15CH3])=O	EN300-144117
[15CH3]C(=O)CC1=NC(=O)CS1	EN300-144356
[15CH3]C(=O)C1CCS(=O)(=O)C1	EN300-14437
Cc1ccccc1NCC([15CH3])=O	EN300-144391
CC(C)(C)n1ncc(C([15CH3])=O)c1N	EN300-144396
CC(=O)c1c[nH]c(C([15CH3])=O)c1C	EN300-144398
CC(C)c1cc(C([15CH3])=O)c(N)s1	EN300-144497
[15CH3]C(=O)c1cccc(CS(=O)(=O)Cl)c1	EN300-144516
[15CH3]C(=O)c1ccc(CS(=O)(=O)Cl)cc1	EN300-144532
[15CH3]C(=O)Cc1cc(=O)[nH][nH]1	EN300-144561
[15CH3]C(=O)c1c[nH]nc1S(N)(=O)=O	EN300-144606
[15CH3]C(=O)Cn1ncc(Cl)c(Cl)c1=O	EN300-144632
[15CH3]C(=O)c1csc(-c2ccsc2)n1	EN300-14475
Cc1n[nH]c(C([15CH3])=O)c1Cl	EN300-144761
Cc1cc2ccccc2n1CC([15CH3])=O	EN300-14481
[15CH3]C(=O)C12CCC(C(=O)O)(CC1)CC2	EN300-144843
[15CH3]C(=O)C12CCC(C(=O)O)(CC1)CC2	EN300-144843
[15CH3]C(=O)Cc1cn[nH]c1	EN300-144850
Cc1cc2[nH]c(C([15CH3])=O)cc2o1	EN300-1448502
[15CH3]C(=O)C1CCCc2[nH]cnc21	EN300-1448564
C[C@@H](O)c1ccc(C([15CH3])=O)cc1	EN300-144860
C[C@H](O)c1ccc(C([15CH3])=O)cc1	EN300-144861
[15CH3]C(=O)C1(C2(O)CCC2)CC1	EN300-1448633
[15CH3]C(=O)C1(C#N)CC1C(F)(F)F	EN300-1448638
[15CH3]C(=O)c1cc2sc(Cl)cc2s1	EN300-1448643
[15CH3]C(=O)C1CCn2ncnc2C1	EN300-1448674
[15CH3]C(=O)[C@H](N)CCc1ccccc1	EN300-144880
CCC(C#N)(CC)C([15CH3])=O	EN300-144921
[15CH3]C(=O)C1(C#N)CCCCCC1	EN300-144922
CC(C)C(C#N)C([15CH3])=O	EN300-144930
[15CH3]C(=O)c1cc(Cl)c[nH]1	EN300-14501
[15CH3]C(=O)C1(C2CCC2)CC1	EN300-1451766
[15CH3]C(=O)C(O)CC1CCOCC1	EN300-1452069
[15CH3]C(=O)C(O)Cc1cc(Cl)sc1Cl	EN300-1452116
[15CH3]C(=O)C(O)CC1CCC(F)(F)CC1	EN300-1452161
[15CH3]C(=O)C(N)C1CCCC1	EN300-145270
[15CH3]C(=O)Cn1cc(Br)c(=O)[nH]c1=O	EN300-14528
CSc1[nH]c(=O)cc(C)c1C([15CH3])=O	EN300-14536
[15CH3]C(=O)Cc1ccc(S(=O)(=O)Cl)s1	EN300-14543
[15CH3]C(=O)c1sc(N)nc1Cl	EN300-145448
[15CH3]C(=O)c1ccc(CCN)cc1	EN300-14551
Cc1ccc(C([15CH3])=O)[nH]1	EN300-145549
[15CH3]C(=O)CCc1c[nH]cn1	EN300-145616
[15CH3]C(=O)[C@H]1CCCC[C@H]1C(=O)O	EN300-145704
[15CH3]C(=O)[C@@H]1CCCC[C@@H]1C(=O)O	EN300-145704
[15CH3]C(=O)CCc1cccc(F)c1Cl	EN300-1457243
Cc1cccc(CCC([15CH3])=O)c1Br	EN300-1457246
Cc1c(Br)cccc1CCC([15CH3])=O	EN300-1457248
Cc1ccc(Br)cc1CCC([15CH3])=O	EN300-1457249
COc1cccc(F)c1CCC([15CH3])=O	EN300-1457259
[15CH3]C(=O)CCc1c(F)cc(F)cc1F	EN300-1457260
COc1cc(Cl)ccc1CCC([15CH3])=O	EN300-1457267
[15CH3]C(=O)c1c[nH]nc1C(F)F	EN300-145727
Cc1cc(CCC([15CH3])=O)nn1C	EN300-1457324
[15CH3]C(=O)CCc1ncccc1Br	EN300-1457336
CCn1nc(C)cc1CCC([15CH3])=O	EN300-1457343
Cc1csc(CCC([15CH3])=O)c1	EN300-1457351
[15CH3]C(=O)CCc1n[nH]c2c1CCCC2	EN300-1457363
[15CH3]C(=O)c1cc(Cl)c(Br)cn1	EN300-145767
[15CH3]C(=O)c1ncsc1-c1ccccn1	EN300-1458226
[15CH3]C(=O)c1ncsc1-c1cccnc1	EN300-1458228
CCc1scnc1C([15CH3])=O	EN300-1458229
[15CH3]C(=O)CCn1cnc2ccccc21	EN300-14584
[15CH3]C(=O)c1cc2cccc(Br)c2[nH]1	EN300-145856
Cc1n[nH]c(C([15CH3])=O)n1	EN300-146008
[15CH3]C(=O)c1ccc(CO)nc1	EN300-146051
[15CH3]C(=O)c1ccc2cnoc2c1	EN300-1460831
Cc1nn(C2CCC2)cc1C([15CH3])=O	EN300-1461150
CC(C)(C)OC(=O)NC[C@H](N)C([15CH3])=O	EN300-146124
Cc1nnc(C([15CH3])=O)o1	EN300-146151
[15CH3]C(=O)c1ncc(C(F)(F)F)cc1Cl	EN300-146152
Cc1ncn(C)c1C([15CH3])=O	EN300-146162
[15CH3]C(=O)C1(CO)CC1	EN300-146174
[15CH3]C(=O)C1Cc2ccccc2O1	EN300-14618
CC(c1ccccc1)C(N)C([15CH3])=O	EN300-146204
CN(CC([15CH3])=O)C1CCS(=O)(=O)C1	EN300-14628
CC(F)(F)CC([15CH3])=O	EN300-146309
[15CH3]C(=O)C(O)c1cccc(Cl)c1	EN300-146320
[15CH3]C(=O)c1cn2c(n1)NCCC2	EN300-146330
[15CH3]C(=O)c1ncsc1N	EN300-146379
Cc1ccc(C([15CH3])=O)cc1S(N)(=O)=O	EN300-14639
Cc1cc(S(=O)(=O)Cl)ccc1C([15CH3])=O	EN300-146402
[15CH3]C(=O)[C@H]1CCCC(=O)N1	EN300-146491
CC(=O)c1ccc(C([15CH3])=O)s1	EN300-14656
CNC(C([15CH3])=O)c1ccc(Br)cc1	EN300-146596
Cc1[nH]c(=O)sc1C([15CH3])=O	EN300-146609
[15CH3]C(=O)c1cncc(S(N)(=O)=O)c1	EN300-146667
[15CH3]C(=O)C(CN)CC1CCCC1	EN300-146685
CC(C)CC(O)C([15CH3])=O	EN300-146687
CC(O)C(C)(C)C([15CH3])=O	EN300-146738
[15CH3]C(=O)C(O)c1ccc(F)cc1	EN300-14674
[15CH3]C(=O)C1(N)CC2CNCC2C1	EN300-146759
Cc1noc(N)c1C([15CH3])=O	EN300-14676
[15CH3]C(=O)c1ccc2ccc(O)nc2c1	EN300-146788
CC(C)(C)OC(=O)N1CC[C@H]1C([15CH3])=O	EN300-146848
[15CH3]C(=O)Cc1c(Cl)ncnc1Cl	EN300-146981
CC(N)(Cc1ccccc1)C([15CH3])=O	EN300-147031
CC(O)CCCC([15CH3])=O	EN300-14707
[15CH3]C(=O)C1(CF)CC1	EN300-147085
[15CH3]C(=O)C1(C#N)CCCC1	EN300-14711
[15CH3]C(=O)c1cc2cc(Cl)sc2[nH]1	EN300-147141
[15CH3]C(=O)C(N)Cn1cccn1	EN300-147175
CN(C)CC(C)(C)C([15CH3])=O	EN300-1472285
[15CH3]C(=O)C1CCC2CC(=O)NC2C1	EN300-1472290
[15CH3]C(=O)c1nc2c(Br)cccn2n1	EN300-1472319
[15CH3]C(=O)c1coc2c1C(=O)NCC2	EN300-1472354
[15CH3]C(=O)C(F)(F)CC1CC1	EN300-147238
[15CH3]C(=O)COc1cccnc1	EN300-147270
CC(C([15CH3])=O)c1cncc(F)c1	EN300-147281
[15CH3]C(=O)c1cc[nH]c1C(=O)O	EN300-147287
[15CH3]C(=O)c1[nH]ccc1C(=O)O	EN300-147287
[15CH3]C(=O)c1ccc(N)nn1	EN300-147296
[15CH3]C(=O)c1ccc(-c2nnco2)cc1	EN300-14731
Cc1[nH]c(C)c(C([15CH3])=O)c1C	EN300-147315
[15CH3]C(=O)c1ccc(S(N)(=O)=O)cc1Cl	EN300-147322
[15CH3]C(=O)c1ccnnc1Cl	EN300-147326
[15CH3]C(=O)c1cc2ncccc2[nH]1	EN300-147337
[15CH3]C(=O)c1cc(O)c2ccoc2c1	EN300-147364
[15CH3]C(=O)C1COCC1O	EN300-147394
[15CH3]C(=O)c1cnc2nccn2c1	EN300-147397
[15CH3]C(=O)c1noc2ccccc12	EN300-147407
[15CH3]C(=O)c1cc(Cl)c(C(=O)O)c(Cl)c1	EN300-147411
[15CH3]C(=O)c1c(Cl)cc(C(=O)O)cc1Cl	EN300-147411
Cc1cc(Cl)nc(C([15CH3])=O)n1	EN300-147472
[15CH3]C(=O)Cc1ccns1	EN300-147476
CC1CCNC(C([15CH3])=O)C1	EN300-147483
Cc1cc(C([15CH3])=O)c(=O)[nH]n1	EN300-147499
[15CH3]C(=O)c1ccc2[nH]ccc2n1	EN300-147506
CC(=O)N1CCCC(C([15CH3])=O)C1	EN300-14752
CC(=O)N[C@@H](CC([15CH3])=O)C(=O)O	EN300-147553
CC(=O)N[C@@H](CC(=O)O)C([15CH3])=O	EN300-147553
Cc1nc(CC([15CH3])=O)co1	EN300-147574
[15CH3]C(=O)CC1(C(=O)O)CCC1	EN300-147577
[15CH3]C(=O)C1(CC(=O)O)CCC1	EN300-147577
COc1ccc(Cl)cc1CC([15CH3])=O	EN300-14759
Cc1coc(CC([15CH3])=O)c1C(=O)O	EN300-147606
Cc1coc(CC(=O)O)c1C([15CH3])=O	EN300-147606
[15CH3]C(=O)c1cc(C#N)no1	EN300-147649
[15CH3]C(=O)C1CCCN(C(N)=O)C1	EN300-14767
[15CH3]C(=O)c1cc(Cl)on1	EN300-147683
CC(C)CC1CCC(C([15CH3])=O)NC1	EN300-1477074
CC(C)CC1CCNC(C([15CH3])=O)C1	EN300-1477095
[15CH3]C(=O)c1cc(Cl)cc(C(=O)O)n1	EN300-147724
[15CH3]C(=O)c1cc(Cl)cc(C(=O)O)n1	EN300-147724
[15CH3]C(=O)c1ccc(N)c(N)n1	EN300-147743
CCC1CCCC(C([15CH3])=O)N1	EN300-1477614
CC(CC([15CH3])=O)n1cc(Br)cn1	EN300-147762
[15CH3]C(=O)Cc1cnc(N)s1	EN300-147763
CC(=O)c1c[nH]c(C([15CH3])=O)c1	EN300-14779
CN[C@H](C)C([15CH3])=O	EN300-147826
[15CH3]C(=O)c1cc(-c2cccnc2)n[nH]1	EN300-147845
Cc1cc(CO)oc1C([15CH3])=O	EN300-147850
[15CH3]C(=O)c1cc2c(Cl)cccn2n1	EN300-1478717
Cc1nn(C(F)F)cc1C([15CH3])=O	EN300-1478728
[15CH3]C(=O)C12CCC(C1)OC2	EN300-1478735
[15CH3]C(=O)C12CCCC(C1)OC2	EN300-1478740
COc1cc(N)nc(C([15CH3])=O)c1	EN300-1478771
Cc1nn2c(c1C([15CH3])=O)NCCC2	EN300-1478795
[15CH3]C(=O)c1cc(-c2ccccc2)c[nH]1	EN300-147880
Cn1nncc1C([15CH3])=O	EN300-147887
Cc1cc(C([15CH3])=O)nc(C(F)(F)F)n1	EN300-147906
Cc1cnncc1C([15CH3])=O	EN300-147935
[15CH3]C(=O)CC1(C(=O)O)CC1	EN300-147955
[15CH3]C(=O)C1(CC(=O)O)CC1	EN300-147955
[15CH3]C(=O)c1ccc2c(Cl)ncnc2c1	EN300-147987
CN(C)Cc1ccc(C([15CH3])=O)cc1	EN300-14804
[15CH3]C(=O)c1cc(-c2ccccc2)[nH]n1	EN300-14809
[15CH3]C(=O)c1nccnc1Br	EN300-148143
CC(C)(CC([15CH3])=O)C(=O)O	EN300-148152
CC(C)(CC(=O)O)C([15CH3])=O	EN300-148152
CC1(C)CC(C([15CH3])=O)=NO1	EN300-148166
CNc1snc(C)c1C([15CH3])=O	EN300-14818
[15CH3]C(=O)C(N)Cc1ccncc1	EN300-148181
COc1cc(C([15CH3])=O)cc(Cl)c1O	EN300-14822
[15CH3]C(=O)c1cnc(C(F)(F)F)nc1Cl	EN300-148220
CC(C)c1ncc(C([15CH3])=O)c(Cl)n1	EN300-148221
CC(C)c1ccc(C([15CH3])=O)c(=O)[nH]1	EN300-148245
[15CH3]C(=O)c1nc(Br)c[nH]1	EN300-148246
[15CH3]C(=O)c1ccn[nH]c1=O	EN300-148252
Cc1csc(C([15CH3])=O)c1C	EN300-148270
[15CH3]C(=O)c1cccnc1C(F)F	EN300-148359
[15CH3]C(=O)c1ccc(C(F)F)nc1	EN300-148384
[15CH3]C(=O)C1(O)CCOC1	EN300-148421
[15CH3]C(=O)c1ccc(Cl)[nH]1	EN300-148426
[15CH3]C(=O)C1SCCCS1	EN300-148437
[15CH3]C(=O)c1ccnc(C(F)F)c1	EN300-148482
CCCC(C#N)C([15CH3])=O	EN300-148497
[15CH3]C(=O)CSCc1ccsc1	EN300-14851
Cc1onc(Cl)c1C([15CH3])=O	EN300-148641
[15CH3]C(=O)C1(CO)CCCC1	EN300-148651
Cc1nccc(Cl)c1C([15CH3])=O	EN300-148662
[15CH3]C(=O)CC1(CC(=O)O)CCC1	EN300-148708
[15CH3]C(=O)CC1(CC(=O)O)CCC1	EN300-148708
[15CH3]C(=O)c1cccc(CO)n1	EN300-148780
[15CH3]C(=O)COC1CCC1	EN300-148796
CCC(C)(C#N)C([15CH3])=O	EN300-148797
CC(OC(C)(C)C)C([15CH3])=O	EN300-148847
CC(O)(CC([15CH3])=O)C(F)(F)F	EN300-14885
[15CH3]C(=O)C1COc2ccc(Cl)cc2C1	EN300-14886
COC1CCCC1C([15CH3])=O	EN300-148881
[15CH3]C(=O)c1c(Cl)cccc1C(F)(F)F	EN300-148888
CNS(=O)(=O)NCC([15CH3])=O	EN300-148908
[15CH3]C(=O)c1cccc(-c2cnco2)c1	EN300-148960
[15CH3]C(=O)c1nn[nH]c1Cl	EN300-149013
Cc1nc(-c2c[nH]c(C([15CH3])=O)c2)cs1	EN300-14907
[15CH3]C(=O)c1cn[nH]c1C(=O)O	EN300-149127
[15CH3]C(=O)c1[nH]ncc1C(=O)O	EN300-149127
CC(O)C(C)C([15CH3])=O	EN300-149138
Cc1c(C([15CH3])=O)sc2ccccc12	EN300-14915
Cn1nc(C2CC2)cc1C([15CH3])=O	EN300-149183
CCc1ncc(C([15CH3])=O)c(Cl)n1	EN300-149206
[15CH3]C(=O)c1cnc(C#N)cn1	EN300-149224
Cc1c(Br)cccc1CC([15CH3])=O	EN300-149234
CCOc1oc(C)nc1C([15CH3])=O	EN300-149246
CNC1(C([15CH3])=O)CCCC1	EN300-149269
Cc1cc(C([15CH3])=O)nc(Cl)n1	EN300-149277
[15CH3]C(=O)c1ncc(F)cn1	EN300-149296
[15CH3]C(=O)C12CCC(C#N)(CC1)CC2	EN300-149355
Cc1nc(-c2ccsc2)sc1C([15CH3])=O	EN300-14939
[15CH3]C(=O)C(O)c1cccc(Cl)c1Cl	EN300-149473
[15CH3]C(=O)C1(c2ccccc2)CCC1	EN300-14948
[15CH3]C(=O)c1ccc(OCC(N)=O)cc1	EN300-14949
CC(C)(C)c1cccc(C([15CH3])=O)n1	EN300-149503
[15CH3]C(=O)c1ccc2occc2c1	EN300-149548
[15CH3]C(=O)C(C#N)C1CC1	EN300-149556
[15CH3]C(=O)C1CCC2NCCC2C1	EN300-149660
[15CH3]C(=O)CC1(N)CCOCC1	EN300-149700
[15CH3]C(=O)c1cnc(Br)nc1	EN300-149712
[15CH3]C(=O)c1nocc1Br	EN300-149744
[15CH3]C(=O)[C@H]1C[C@@H]1C(=O)O	EN300-149790
[15CH3]C(=O)[C@H]1C[C@@H]1C(=O)O	EN300-149790
[15CH3]C(=O)C(CN)C1CCOCC1	EN300-149812
CC1Oc2ccccc2OC1C([15CH3])=O	EN300-14985
CNC(C([15CH3])=O)c1ccc(Cl)cc1	EN300-149879
Cc1ccc(S(N)(=O)=O)cc1C([15CH3])=O	EN300-14988
[15CH3]C(=O)C1(CO)CCC1	EN300-149975
CCCCc1ccc(C([15CH3])=O)cc1	EN300-14998
[15CH3]C(=O)CNc1ccccc1C(N)=O	EN300-150001
[15CH3]C(=O)c1cnc(N)c(N)c1	EN300-150003
[15CH3]C(=O)CC1CNC(=O)C1	EN300-150055
CCC(C#N)C([15CH3])=O	EN300-150120
[15CH3]C(=O)c1cnc(C(=O)O)cn1	EN300-150129
[15CH3]C(=O)c1cnc(C(=O)O)cn1	EN300-150129
COc1c(Br)ccc(C([15CH3])=O)c1C	EN300-150151
[15CH3]C(=O)c1sc2cccnc2c1N	EN300-150166
[15CH3]C(=O)c1ccc(O)c(C(N)=O)c1	EN300-150177
[15CH3]C(=O)c1cc(F)n[nH]1	EN300-150212
[15CH3]C(=O)c1cnc(N)o1	EN300-150226
CC1(C)NC(C([15CH3])=O)CS1	EN300-15036
CCc1oc(C([15CH3])=O)cc1S(=O)(=O)Cl	EN300-150429
[15CH3]C(=O)C1COc2ccccc2C1	EN300-15044
CC(=O)c1cc(CCC([15CH3])=O)oc1C	EN300-15047
Cn1ccc2cccc(C([15CH3])=O)c21	EN300-150509
[15CH3]C(=O)c1cc(O)cc(Br)c1	EN300-150534
[15CH3]C(=O)c1ccc(S(=O)(=O)Cl)cn1	EN300-150558
[15CH3]C(=O)C1CCCCC1O	EN300-150592
[15CH3]C(=O)C(O)c1ccc(F)c(F)c1	EN300-150663
COc1ncc(Br)cc1C([15CH3])=O	EN300-150676
[15CH3]C(=O)Cc1cnc(Cl)nc1	EN300-150712
COc1cc(O)cc(C([15CH3])=O)c1	EN300-150713
COCc1nc(C([15CH3])=O)co1	EN300-150716
[15CH3]C(=O)c1cc(F)cs1	EN300-150747
Cn1nc(C([15CH3])=O)cc1O	EN300-150749
CC(=O)c1cccc(OCC([15CH3])=O)c1	EN300-15077
[15CH3]C(=O)c1cc2c(Cl)cccc2[nH]1	EN300-15080
[15CH3]C(=O)c1cc2ccc(Br)cc2[nH]1	EN300-15084
[15CH3]C(=O)c1cc2ccc(Cl)cc2[nH]1	EN300-15085
[15CH3]C(=O)C(N)CNc1ccccc1	EN300-150875
[15CH3]C(=O)c1cc2ccc(F)cc2[nH]1	EN300-15088
CC(C)(C#N)c1nc(C([15CH3])=O)cs1	EN300-150890
COc1ccc2cc(C([15CH3])=O)[nH]c2c1	EN300-15092
[15CH3]C(=O)c1cc2c(F)cc(F)cc2[nH]1	EN300-15093
COc1ccc(O)cc1C([15CH3])=O	EN300-150939
[15CH3]C(=O)c1cc2c(F)cccc2[nH]1	EN300-15099
[15CH3]C(=O)CS(=O)(=O)N1CCCCC1	EN300-150997
Cc1cccc2[nH]c(C([15CH3])=O)cc12	EN300-15103
Cc1ccc2cc(C([15CH3])=O)[nH]c2c1	EN300-15104
CSc1ccc2cc(C([15CH3])=O)[nH]c2c1	EN300-15105
[15CH3]C(=O)Cc1ccc(O)c(F)c1	EN300-151055
CCc1ccc2cc(C([15CH3])=O)[nH]c2c1	EN300-15107
[15CH3]C(=O)C1(CO)CCCCC1	EN300-151079
[15CH3]C(=O)c1cc2c(Br)cccc2[nH]1	EN300-15108
Cc1cc(C)c2cc(C([15CH3])=O)[nH]c2c1	EN300-15109
Cc1ccc(C)c2[nH]c(C([15CH3])=O)cc12	EN300-15110
Cn1ccc2ccc(C([15CH3])=O)cc21	EN300-151126
[15CH3]C(=O)c1cnc(N)cn1	EN300-151129
[15CH3]C(=O)c1ncc(Br)c(Cl)n1	EN300-151135
Cc1nc(C([15CH3])=O)c(C(=O)O)o1	EN300-151158
Cc1nc(C(=O)O)c(C([15CH3])=O)o1	EN300-151158
COc1cc(C([15CH3])=O)nc(Cl)n1	EN300-151180
[15CH3]C(=O)CCC1(C#N)CCC1	EN300-151238
[15CH3]C(=O)CC1(C#N)CC1	EN300-151269
C[C@@H](O)CC([15CH3])=O	EN300-151274
[15CH3]C(=O)c1cc(Br)ccc1F	EN300-15128
CC1OCCC1CC([15CH3])=O	EN300-151308
CCn1nnc(C([15CH3])=O)c1C	EN300-151411
[15CH3]C(=O)c1cnc(N)nc1C(F)(F)F	EN300-151418
[15CH3]C(=O)CC1(O)CCOCC1	EN300-151423
CC(O)(C([15CH3])=O)c1cccc(Br)c1	EN300-151438
[15CH3]C(=O)[C@@H]1CCC[C@H](O)C1	EN300-151443
[15CH3]C(=O)c1cc(O)c2ccsc2c1	EN300-151488
[15CH3]C(=O)C(O)c1ccc(Cl)c(F)c1	EN300-151532
CC1(C([15CH3])=O)CCCC1O	EN300-151545
CCc1c[nH]nc1C([15CH3])=O	EN300-151551
CCc1cncc(C([15CH3])=O)c1	EN300-151569
[15CH3]C(=O)C1CCCC(O)C1	EN300-151572
CC(C)(C)c1csc(C([15CH3])=O)n1	EN300-151584
Cc1nc(C2CC2)sc1C([15CH3])=O	EN300-151591
[15CH3]C(=O)c1cccc(OCCO)n1	EN300-151601
[15CH3]C(=O)C(F)(F)c1cccnc1	EN300-151620
CC(C)(C)c1ocnc1C([15CH3])=O	EN300-151646
Cn1cnc2ccc(C([15CH3])=O)nc21	EN300-151652
CNc1nc(C([15CH3])=O)ccc1N	EN300-151674
Cn1ncc(C([15CH3])=O)c1Cl	EN300-151680
[15CH3]C(=O)c1coc(C(=O)O)c1	EN300-151686
[15CH3]C(=O)c1cc(C(=O)O)co1	EN300-151686
[15CH3]C(=O)CS(=O)(=O)N1CCOCC1	EN300-151693
[15CH3]C(=O)c1n[nH]c2cnccc12	EN300-151727
CC(C)[C@H](O)CC([15CH3])=O	EN300-151751
[15CH3]C(=O)CC1CCC2(CC1)OCCO2	EN300-151755
[15CH3]C(=O)c1cc2c(=O)[nH]cnc2cn1	EN300-151756
[15CH3]C(=O)c1ccccc1SCC(N)=O	EN300-15180
Cc1ccc(C#N)cc1C([15CH3])=O	EN300-151826
CC1(C([15CH3])=O)CCc2ccccc21	EN300-151836
[15CH3]C(=O)c1nnc(Br)s1	EN300-151856
[15CH3]C(=O)c1cccnc1SCC(N)=O	EN300-15186
CCSc1cccc(Cl)c1C([15CH3])=O	EN300-151875
[15CH3]C(=O)C1CNCC12CCOCC2	EN300-151876
[15CH3]C(=O)C1CC12CCSCC2	EN300-151879
Cc1nc(O)nc(C)c1CC([15CH3])=O	EN300-15188
[15CH3]C(=O)c1[nH]ncc1Br	EN300-151881
CC1(CC([15CH3])=O)OCCO1	EN300-151943
Cc1cnn(CC(N)C([15CH3])=O)c1	EN300-151973
[15CH3]C(=O)CS(=O)(=O)C(F)(F)F	EN300-151994
CCc1ncc(C([15CH3])=O)c(=O)[nH]1	EN300-152005
[15CH3]C(=O)c1ccc2c(c1)C(=O)NC2	EN300-152020
CN(CC(N)C([15CH3])=O)c1ccccc1	EN300-152030
[15CH3]C(=O)c1coc(CN)c1	EN300-152045
[15CH3]C(=O)c1coc(CO)c1	EN300-152046
[15CH3]C(=O)C(N)CS(N)(=O)=O	EN300-152062
[15CH3]C(=O)c1cnc2cccnc2c1O	EN300-152081
CC1CCCC(C([15CH3])=O)N1	EN300-152086
[15CH3]C(=O)CSc1cnn[nH]1	EN300-152102
CC(C)C1(C)CC1C([15CH3])=O	EN300-152152
[15CH3]C(=O)c1cnc(C2CC2)nc1N	EN300-152193
[15CH3]C(=O)c1cnc2c(c1)CCCC2	EN300-152299
[15CH3]C(=O)C1CCNC(=O)CC1	EN300-152337
[15CH3]C(=O)C1(c2ccccc2Br)CC1	EN300-152372
Cc1ccc(CCC([15CH3])=O)c(Br)c1	EN300-152376
[15CH3]C(=O)c1ccc2c(n1)CNCC2	EN300-152390
Cc1nc(CSCC([15CH3])=O)cs1	EN300-15241
CC1CC1c1nc(C([15CH3])=O)no1	EN300-152414
[15CH3]C(=O)c1ccnc2ccncc12	EN300-152415
Cn1cncc1CC([15CH3])=O	EN300-152418
[15CH3]C(=O)Cc1ccc(Br)cc1O	EN300-152451
COc1ccc(F)cc1CC([15CH3])=O	EN300-152506
[15CH3]C(=O)COc1cncc(Cl)n1	EN300-152511
[15CH3]C(=O)C12CC(c3ccccc3)(C1)C2	EN300-152523
[15CH3]C(=O)c1c[nH]c2ncnc(Cl)c12	EN300-152527
Cc1cc(C([15CH3])=O)ccc1C(F)(F)F	EN300-152537
CC(C)(C)C1CC(C([15CH3])=O)C1	EN300-152584
CC1CC(C([15CH3])=O)C(C(=O)O)C1	EN300-152596
CC1CC(C([15CH3])=O)C(C(=O)O)C1	EN300-152596
CC(CC([15CH3])=O)n1ccnc1	EN300-152607
COC(=O)c1cnccc1C([15CH3])=O	EN300-152639
[15CH3]C(=O)CCSc1ccccc1F	EN300-15264
Cc1oc(C)c(C([15CH3])=O)c1C	EN300-15267
[15CH3]C(=O)c1cc(Br)cc2cc[nH]c12	EN300-152679
C[C@H](NC(N)=O)C([15CH3])=O	EN300-152705
[15CH3]C(=O)CS(=O)c1ccc(Cl)cc1	EN300-152802
COc1cc(C([15CH3])=O)nc(C(=O)O)c1	EN300-152825
COc1cc(C([15CH3])=O)nc(C(=O)O)c1	EN300-152825
CN(CC(N)C([15CH3])=O)c1ccccc1	EN300-152871
[15CH3]C(=O)c1ccc2ccccn12	EN300-152920
[15CH3]C(=O)c1ccc(Cl)c2ccccc12	EN300-152942
[15CH3]C(=O)c1ccnnc1C(=O)O	EN300-152948
[15CH3]C(=O)c1nnccc1C(=O)O	EN300-152948
Cc1c(Cl)cncc1C([15CH3])=O	EN300-152974
[15CH3]C(=O)c1noc(C2CC2)n1	EN300-152985
CN(CC([15CH3])=O)C(N)=O	EN300-15305
Cc1nn(CC(N)C([15CH3])=O)c(C)c1C	EN300-153100
CC(C)(CN)CC([15CH3])=O	EN300-153133
Cc1ccc(-c2oncc2C([15CH3])=O)o1	EN300-153145
Cc1ccc(-c2oncc2C([15CH3])=O)s1	EN300-153150
[15CH3]C(=O)c1cnoc1-c1ccoc1	EN300-153155
[15CH3]C(=O)CC1(N)Cc2ccccc2C1	EN300-153182
CCNc1ccc(C([15CH3])=O)cc1	EN300-153193
Cc1ccc(-c2c[nH]cc2C([15CH3])=O)s1	EN300-153199
Cn1cc(-c2c[nH]cc2C([15CH3])=O)cn1	EN300-153202
Cc1nc(-c2c[nH]cc2C([15CH3])=O)cs1	EN300-153205
Cc1ncsc1-c1c[nH]cc1C([15CH3])=O	EN300-153209
CC(C)C(CO)C([15CH3])=O	EN300-153257
[15CH3]C(=O)c1cc(Br)cnc1C(=O)O	EN300-153270
